ainu_clothes,アイヌ
ainz_ooal_gown,"アインズ・ウール・ゴウン,アインズ様,モモンガ(オーバーロード)"
aiobahn,おほほあーと
aioi_yuuko,相生祐子
aion,タワーオブアイオン
aipom,エイパム
air_(visual_novel),AIR
air_bubble,"泡,水泡"
air_conditioner,"エアコン,室外機"
air_current,気流
air_defense_cruiser_princess,防空巡棲姫
air_defense_princess,防空棲姫
air_gear,"エア・ギア,エアギア"
air_groove_(empress_road)_(umamusume),エンプレスロード
air_groove_(quercus_civilis)_(umamusume),"クエルクス・キウィーリス,花咲く乙女のJunePride"
air_groove_(umamusume),"エアグルーヴ,エアグルーヴ(ウマ娘)"
air_guitar,エアギター
air_hockey,エアホッケー
air_jordan,エアジョーダン
air_jordan_1,エアジョーダン1
air_man,エアーマン
air_mattress,エアマット
air_max,エアマックス
air_messiah_(umamusume),エアメサイア(ウマ娘)
air_pump,空気入れ
air_shakur_(umamusume),"エアシャカール,エアシャカール(ウマ娘)"
airani_iofifteen,"アイラニ・イオフィフティーン,イオフィ"
airani_iofifteen_(1st_costume),アイラニ・イオフィフティーン(通常)
aircraft,航空機
aircraft_carrier,"航空母艦,空母"
aircraft_carrier_oni,空母棲鬼
aircraft_carrier_princess,空母棲姫
aircraft_carrier_summer_princess,空母夏姫
aircraft_carrier_water_oni,空母水鬼
airfield_princess,"飛行場姫,リコリス・ヘンダーソン"
airgetlam_(fate),"剣を摂れ、銀色の腕,一閃せよ、銀の腕"
airi_(band)_(blue_archive),栗村アイリ(バンド)
airi_(blue_archive),栗村アイリ
airi_(queen's_blade),"アイリ,冥土へ誘うものアイリ"
airi_(quilt),アイリ(きると)
airi_(satosi),ビッチJKちゃんシリーズ
airi_(the_infernal_temptress),"冥土へ誘うものアイリ,冥土へ誘うもの"
airi_kanna,藍璃かんな
airplane,"飛行機,軍用機"
airplane_arms,ブーン
airport,"空港,飛行場"
airship,"飛空船,飛空艇,空中戦艦,空中艦"
airsoft,"エアガン,サバゲー用エアガン"
airy_(bravely_default),エアリー
aisaka_koko,逢坂ここ
aisaka_sayo,相坂さよ
aisaka_taiga,逢坂大河
aisaki_emiru,愛崎えみる
aisha_(last_origin),アイシャ(ラストオリジン)
aisha_(sennen_sensou_aigis),伏龍の軍師アイシャ
aisha_(winx_club),aisha
aisha_clanclan,エイシャ・クランクラン
aisha_greyrat,アイシャ・グレイラット
aisha_landar,アイシャ
aishiteruze_baby,愛してるぜベイベ★★
aislinn_wishart,エイスリン・ウィッシュアート
aitsuki_nakuru,"藍月なくる,藍月なくるへ"
aiura,あいうら
aiyoku_no_eustia,穢翼のユースティア
aiyoku_shimai_lolita,愛欲姉妹ロリータ
aiz_wallenstein,アイズ・ヴァレンシュタイン
aizawa_azusa,"相沢梓,アズサ・アイザワ"
aizawa_chizuru,相沢千鶴
aizawa_eiko,相沢栄子
aizawa_ema,"藍沢エマ,えまぁーと"
aizawa_ema_(1st_costume),藍沢エマ(通常)
aizawa_hikaru,"藍澤光,あいざわひかる"
aizawa_inori,藍澤祈
aizawa_kazuha,相澤一葉
aizawa_mint,藍沢みんと
aizawa_sakuya,愛沢咲夜
aizawa_shota,相澤消太
aizawa_takeru,相沢たける
aizawa_tomo,相沢智
aizawa_tomomi,愛沢ともみ
aizawa_yuuichi,相沢祐一
aizen_chieri,愛染智絵里
aizen_kunitoshi,愛染国俊
aizen_sousuke,藍染惣右介
aizome_kento,愛染健十
aizono_manami,"愛園愛美,愛美術館,画んばれ画んばれ,愛園愛美新衣装"
aizono_manami_(1st_costume),愛園愛美(通常)
ajaw_(genshin_impact),クフル・アハウ
ajax_(azur_lane),"エイジャックス,エイジャックス(アズールレーン),エイジャックス改(アズールレーン)"
ajimu_najimi,安心院なじみ
ajin_(sakurai_gamon),"亜人,亜人(あじん)"
ajiro_shinpei,"網代慎平,あじろしんぺい"
ak-12_(age_of_slushies)_(girls'_frontline),スムージー・エイジ
ak-12_(girls'_frontline),"AK-12(ドールズフロントライン),AK-12(少女前線)"
ak-12_(quiet_azure)_(girls'_frontline),青藍なる静寂
ak-15_(girls'_frontline),"AK-15(ドールズフロントライン),AK-15(少女前線)"
ak-47_(girls'_frontline),"AK-47(ドールズフロントライン),AK-47(少女前線)"
ak-alfa_(girls'_frontline),"AK-Alfa(ドールズフロントライン),AK-Alfa(少女前線)"
ak74m_(girls'_frontline),"AK-74M(ドールズフロントライン),AK74M(ドールズフロントライン)"
akaashi_keiji,赤葦京治
akabane_iori,赤羽イオリ
akabane_karma,赤羽業
akabane_youko,"赤羽葉子,赤羽絵葉書"
akabane_youko_(1st_costume),"赤羽葉子(通常),赤羽葉子(学生服)"
akabeko,赤べこ
akaboshi_koume,"赤星小梅,黒森峰女学園"
akademiya_uniform,教令院制服
akado_harue,"赤土晴絵,あかどはるえ"
akafuyu_(arknights),"アカフユ(アークナイツ),アカフユ"
akagami_no_shirayukihime,赤髪の白雪姫
akagi-chan_(azur_lane),"赤城ちゃん,赤城ちゃん(アズールレーン)"
akagi:_yami_ni_oritatta_tensai,"アカギ~闇に降り立った天才~,アカギ"
akagi_(azur_lane),赤城(アズールレーン)
akagi_(dawn_phoenix's_summons)_(azur_lane),朝凰来儀
akagi_(deep_crimson_poppy)_(azur_lane),真紅の雛罌粟
akagi_(kancolle),"赤城(艦隊これくしょん),赤城(艦これ),赤城"
akagi_(paradise_amaryllis)_(azur_lane),楽園の彼岸花
akagi_(plum_and_snow)_(azur_lane),梅と雪
akagi_(ruby-laced_beauty)_(azur_lane),朱絹の余醺
akagi_(sasebo)_(kancolle),赤城(セラ服)
akagi_(warship_girls_r),"赤城,赤城(戦艦少女)"
akagi_anna,赤城あんな
akagi_haruko,赤木晴子
akagi_masafumi,赤木正文
akagi_miria,赤城みりあ
akagi_ritsuko,赤木リツコ
akagi_shigeru,赤木しげる
akagi_takenori,赤木剛憲
akagi_towa,"トワ(プリキュア),紅城トワ"
akagi_wen,赤城ウェン
akai_haato,"赤井はあと,はあとart,はあちゃま,R18はあちゃま"
akai_haato_(1st_costume),赤井はあと(通常)
akai_haato_(gothic_lolita),赤井はあと(ゴスロリ衣装)
akai_haato_(hololive_summer_2019),"赤井はあと(ホロライブ・サマー2019),赤井はあと(ホロサマ2019)"
akai_haato_(loungewear),赤井はあと(部屋着衣装)
akai_homura,赤井ほむら
akai_ito,アカイイト
akai_maho,赤井まほ
akai_meganee,赤井めが姉ぇ
akai_shuuichi,"赤井秀一,ライ,諸星大,ライ(名探偵コナン)"
akai_suzaku,紅井朱雀
akaito,アカイト
akali,アカリ
akamaru_(naruto),赤丸
akamatsu_kaede,赤松楓
akamatsu_yui,"結衣,赤松結衣"
akame_(akame_ga_kill!),"アカメ,赤目"
akame_ga_kill!,"アカメが斬る!,アカメが斬る"
akami_karubi,赤見かるび
akamine_ten,赤嶺天
akamine_yuuna,赤嶺友奈
akana_rui,赤名累
akaname,"垢舐,あかなめ"
akanbe,あっかんべー
akane-banashi,あかね噺
akane-iro_ni_somaru_saka,あかね色に染まる坂
akane_(blue_archive),室笠アカネ
akane_(bunny)_(blue_archive),"アカネ(バニーガール),室笠アカネ(バニーガール)"
akane_(cookie),AKN姉貴
akane_(school_uniform)_(blue_archive),室笠アカネ(制服)
akane_canna,"茜音色に染まれ,茜音カンナ"
akane_keiko,"けーこ,茜けーこ"
akane_lize,AkaneLize
akane_maniax,"アカネマニアックス〜流れ星伝説剛田〜,アカネマニアックス"
akane_yutaka,"ゆたか,茜ゆたか"
akanegasaki_sora,茜ヶ崎空
akaneko_(idaten93),"赤猫,あかねこ,猫の化身・赤猫"
akanishi_erika,赤西瑛梨華
akaooni,アカオーニ
akaori_umeka,赤織ウメカ
akari_(baffu),暁璃
akari_(blue_archive),鰐渕アカリ
akari_(new_year)_(blue_archive),鰐渕アカリ(正月)
akari_(pokemon),"女主人公(LEGENDS),ショウ(ポケモン),ショウ(トレーナー),テルショウ,ウォロショウ"
akari_(princess_connect!),"風宮あかり,アカリ(プリコネ),アカリ"
akari_acura,アカリ・アキュラ
akari_ga_yatte_kitazo_(vocaloid),アカリがやってきたぞっ
akarui_kioku_soushitsu,明るい記憶喪失
akasaka_mamoru,赤坂衛
akasaka_miyuki,赤坂美雪
akasha_(syakoba),アカシャ
akashi_(azur_lane),"明石,明石(アズールレーン)"
akashi_(kancolle),"明石,明石(艦隊これくしょん),明石(艦これ),アイテム屋娘"
akashi_(live_a_hero),"アカシ,魂群アカシ"
akashi_(swimsuit)_(kancolle),明石(水着)
akashi_(yojouhan),"明石さん,明石"
akashi_kaoru,明石薫
akashi_kuniyuki,"明石国行,明石国行(刀剣乱舞)"
akashi_maho,明石真秀
akashi_seijuurou,"赤司征十郎,赤黛"
akashi_senju,瓦城千咒
akashi_yuuna,明石裕奈
akashic_chronicle,"アカシッククロニクル~黎明の黙示録,アカシッククロニクル"
akashiya_moka,赤夜萌香
akatsuhara_empire,"アカツハラ帝国,アカツハラ"
akatsuki_(akatsuki_en-eins),アカツキ
akatsuki_(azur_lane),暁(アズールレーン)
akatsuki_(kancolle),"暁,暁(艦隊これくしょん),暁(艦これ)"
akatsuki_(log_horizon),アカツキ
akatsuki_blitzkampf,アカツキ電光戦記
akatsuki_francesca,フランチェスカ・アカツキ
akatsuki_kai_ni_(kancolle),暁改二
akatsuki_kirika,暁切歌
akatsuki_kojou,暁古城
akatsuki_miho,暁光穂
akatsuki_mikoto,暁月ミコト
akatsuki_no_amaneka_to_aoi_kyojin,"暁のアマネカと蒼い巨神,暁のアマネカと蒼い巨神-パシアテ文明研究会興亡記-"
akatsuki_no_goei,暁の護衛
akatsuki_no_kiseki,曉の軌跡
akatsuki_no_yona,暁のヨナ
akatsuki_records,暁Records
akatsuki_uni,"赤月ゆに,ゆにぴく,大人のゆにぴく"
akatsuki_uniform,暁(NARUTO)
akaza_(kimetsu_no_yaiba),猗窩座
akaza_akane,赤座あかね
akaza_akari,赤座あかり
akaza_chacha,藜チャチャ
akazaki_kokoro,赤崎こころ
akazawa_izumi,"赤沢泉美,赤沢さん"
akazukin_chacha,赤ずきんチャチャ
akazutsumi_momoko,赤堤ももこ
akb0048,AKB0048
akb48,AKB48
akebi-chan_no_serafuku,明日ちゃんのセーラー服
akebi_komichi,明日小路
akebono_(kancolle),"曙,曙(艦隊これくしょん),曙(艦これ)"
akebono_(new_year)_(kancolle),曙(新年)
akebono_(race_queen)_(kancolle),レースクイーン曙
akebono_(saury_festival)_(kancolle),曙(秋刀魚祭)
akebono_(swimsuit)_(kancolle),曙(水着)
akebono_(valentine)_(kancolle),曙(バレンタイン)
akebono_kai_ni_(kancolle),曙改二
akebono_kai_ni_(swimsuit)_(kancolle),曙改二(水着)
akechi_gorou,"明智吾郎,主明"
akechi_hideki,明智英樹
akechi_kokoro,明智小衣
akechi_mitsuhide_(fate),奄美少将
akechi_mitsuhide_(oda_nobuna_no_yabou),明智光秀
akechi_mitsuhide_(sengoku_basara),明智光秀(戦国BASARA)
akeha_(nier_reincarnation),アケハ
akehoshi_subaru,明星スバル
akeiro_kaikitan,あけいろ怪奇譚
akemi_(blue_archive),栗浜アケミ
akemi_homura,"暁美ほむら,ほむまど,まどほむ,ほむさや,さやほむ,メガほむ,ほむほむ,ほむ杏,杏ほむ,ほむあん,あんほむ,マミほむ,ほむマミ,変態ほむらさん"
akemi_homura_(black_dress),ゴスほむ
akemiho_tabi_nikki,あけみほ旅日記
akershus_fortress_(oshiro_project),アーケシュフース城
aketa_mikoto,緋田美琴
akeuchi_yuu,明内ユウ
akeuraji_tsukasa,明浦路司
aki_(girls_und_panzer),"アキ,アキ(GuP),継続高校,ミカアキ,楽しい継続一家"
aki_(maenoo),アキ
aki_(suterii),アキさん(仮)
aki_mabayu,愛生まばゆ
aki_minoriko,秋穣子
aki_no_jikan,あっきのじかん
aki_no_urara_no_akane-iro_shoutengai,秋のうららの~あかね色商店街~
aki_rosenthal,"アキ・ローゼンタール,アキロゼ,アロ絵,スケベなアロ絵,茨咲希"
aki_rosenthal_(1st_costume),アキ・ローゼンタール(通常)
aki_rosenthal_(gaming_casual),アキ・ローゼンタール(ゲーミング私服衣装)
aki_shizuha,秋静葉
aki_tomoya,安芸倫也
akiba's_trip,アキバズトリップ
akiba's_trip_2,アキバズトリップ2
akiba's_trip_the_animation,AKIBA'STRIP(アニメ)
akiba_maid_sensou,アキバ冥途戦争
akiba_rika,秋庭里香
akibakei_kanojo,アキバ系彼女
akigumo_(comiket)_(kancolle),秋雲(コミケ)
akigumo_(kancolle),"秋雲,秋雲(艦隊これくしょん),秋雲(艦これ),秋雲先生,オータムクラウド先生"
akigumo_kai_ni_(kancolle),秋雲改二
akigumo_kai_ni_(race_queen)_(kancolle),レースクイーン秋雲
akiha_gongen_(housamo),アキハゴンゲン
akiha_rumiho,"フェイリス・ニャンニャン,秋葉留未穂"
akihabara_(tokyo),"秋葉原,アキバ"
akihabara_beer_fair,秋葉原ビールフェア
akihabara_dennou_gumi,アキハバラ電脳組
akihara_haruto,秋原晴人
akihime_sumomo,秋姫すもも
akihiro_altland,昭弘・アルトランド
akikan!,アキカン!
akikawa_yayoi_(umamusume),秋川やよい
akikaze_rui,秋風塁
akimichi_chouchou,秋道チョウチョウ
akimichi_chouji,秋道チョウジ
akimitsu-dono,藤原顕光(Fate)
akimoto_katherine_reiko,"秋本・カトリーヌ・麗子,秋本麗子,麗子"
akimoto_komachi,秋元こまち
akino_(princess_connect!),"アキノ(プリコネ),アキノ・ウィスタリア,アキノウィスタリア,アキノ,藤堂秋乃"
akino_kaede,秋野かえで
akino_komugi,秋乃小麦
akino_momiji,秋野紅葉
akino_sayuri,秋野沙友理
akira_(blue_archive),"清澄アキラ,アキラ"
akira_(cookie),"AKR姉貴,超早口おばさん"
akira_(manga),アキラ
akira_(otokuyou),アキラ
akira_agarkar_yamada,アキラ・アガルカール・山田
akira_ferrari,晃・E・フェラーリ
akira_howard,アキラ・ハワード
akira_ray,明楽レイ
akirara_(ishiyumi),魔法少女あキララ
akisato_konoha,秋里コノハ
akise_aru,秋瀬或
akishimo_(kancolle),"秋霜,秋霜(艦隊これくしょん),秋霜(艦これ)"
akita_inu,秋田犬
akita_neru,亞北ネル
akita_toushirou,秋田藤四郎
akitaland_gothic,"アキタランド・ゴシック,アキタランドゴシック"
akitaru_oubi,秋樽桜備
akitsu_maru_(kancolle),"あきつ丸,あきつ丸(艦隊これくしょん),あきつ丸(艦これ),あきつ丸くん"
akitsu_maru_kai_(kancolle),あきつ丸
akitsushima_(kancolle),"秋津洲,秋津洲(艦これ),秋津洲(艦隊これくしょん)"
akitsushima_(swimsuit)_(kancolle),秋津洲(水着)
akiyama_hayato,秋山隼人
akiyama_jungorou,秋山淳五郎
akiyama_mio,秋山澪
akiyama_mizuki,"暁山瑞希,みずえな"
akiyama_mizuki_(middle_school),中学生瑞希
akiyama_otome,秋山乙女
akiyama_rinko,秋山凜子
akiyama_yoshiko,秋山好子
akiyama_yukari,"秋山優花里,あんこうチーム,みほゆか,ケイゆか,まほゆか,ゆかエリ,忠犬ユカ公,秋山殿,オッドボール三等軍曹,グデエル"
akizakura_iori,秋桜いおり
akizuki_(kancolle),"秋月,秋月(艦隊これくしょん),秋月(艦これ)"
akizuki_(swimsuit)_(kancolle),秋月(水着)
akizuki_(yukata)_(kancolle),秋月(浴衣)
akizuki_airi,秋月愛莉
akizuki_kanna,明月栞那
akizuki_kouyou,秋月紅葉
akizuki_ritsuko,"秋月律子,あきづきりつこ"
akizuki_ryo,秋月涼
akizuki_sakurano,秋月桜乃
akkun_to_kanojo,あっくんとカノジョ
akky_(idolmaster),アッキー
ako_(blue_archive),天雨アコ
ako_(dress)_(blue_archive),天雨アコ(ドレス)
ako_(track)_(blue_archive),天雨アコ(体操服)
akoya_matama,阿古屋真珠
akroglam,アクログラム
aku_no_meshitsukai_(vocaloid),悪ノ召使
aku_no_musume_(series),悪ノ娘
aku_no_musume_(vocaloid),悪ノ娘
aku_no_onna_kanbu:_perigee_new_moon,悪の女幹部ペリジーニュームーン
akudama_drive,アクダマドライブ
akugaki_koa,アクガキコア
akujiki_musume_conchita_(vocaloid),悪食娘コンチータ
akuma_(street_fighter),"豪鬼,豪鬼(ストリートファイター)"
akuma_de_oshioki!,アクマでオシオキっ!
akuma_gaoru,悪魔がおる
akuma_homura,悪魔ほむら
akuma_nihmune,Noombas
akuma_no_riddle,悪魔のリドル
akuma_ouji_to_ayatsuri_ningyou,"悪魔王子と操り人形,あくあや"
akuma_shitsuji_to_kuroi_neko,"悪魔執事と黒い猫,あくねこ,あくねこ_FA,aknkプラス"
akumi_(yoclesh),akumillust
akuno_hideo,握野英雄
akuru-chan_(ado),あくるちゃん
akuta_hinako,芥ヒナコ
akutabe,アクさく
akutagawa_ryuunosuke_(bungou_stray_dogs),芥川龍之介
akutoku_no_judgement_(vocaloid),悪徳のジャッジメント
akuukan_coneru,亜空間こねる
akuyaku_reijou_tensei_ojisan,悪役令嬢転生おじさん
al_azif_(demonbane),アル・アジフ
alabama_(azur_lane),"アラバマ,アラバマ(アズールレーン)"
aladdin_(disney),アラジン(ディズニー)
aladdin_(magi),アラジン
